epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,708.91,0.8761,0.26454,0.20599,0.60922,1.02425,0.9548,0.88619,0.96049,0.79936,0.00571,0.00805,0.00041,0.0004,0.72056,0.03224,0.00888,0.52395,0.92234,0.00978873,0.00978873,0.00978873
16,752.895,0.86308,0.27711,0.20328,0.59696,1.01971,0.95161,0.88644,0.95927,0.7894,0.00402,0.00572,0.00024,0.00021,0.71985,0.09866,0.01031,0.52517,0.92508,0.00975773,0.00975773,0.00975773
17,796.857,0.85728,0.24952,0.17831,0.59275,1.01559,0.95358,0.88114,0.9605,0.80493,0.00669,0.00784,0.00049,0.00046,0.69638,0.03671,0.00851,0.49878,0.92445,0.00972466,0.00972466,0.00972466
18,841.907,0.84513,0.24374,0.21132,0.58233,1.0112,0.95509,0.88755,0.96139,0.79142,0.00492,0.00742,0.00034,0.00032,0.7349,0.04545,0.00964,0.5116,0.92213,0.00968955,0.00968955,0.00968955
19,888.241,0.84549,0.2494,0.19056,0.58389,1.00717,0.95539,0.88941,0.96334,0.81494,0.0055,0.0072,0.00047,0.00044,0.65336,0.03324,0.01153,0.48678,0.90649,0.00965239,0.00965239,0.00965239
20,933.102,0.8267,0.24176,0.18637,0.56763,1.00389,0.95506,0.88835,0.96369,0.82592,0.00567,0.00742,0.00047,0.00045,0.62602,0.04569,0.01042,0.48204,0.89742,0.00961322,0.00961322,0.00961322
21,977.608,0.82149,0.23435,0.17902,0.5661,1.00227,0.96106,0.88365,0.96342,0.81744,0.00608,0.00784,0.00046,0.00043,0.65544,0.05877,0.01231,0.48802,0.9023,0.00957205,0.00957205,0.00957205
22,1021.77,0.81049,0.25047,0.16568,0.55945,0.99551,0.95943,0.89187,0.96435,0.81962,0.00391,0.00551,0.00046,0.0004,0.655,0.09597,0.01351,0.47328,0.90257,0.00952889,0.00952889,0.00952889
23,1066.04,0.81062,0.22587,0.17972,0.55795,0.99741,0.94725,0.89831,0.96581,0.79998,0.00656,0.00763,0.0004,0.00038,0.70799,0.03962,0.00915,0.49825,0.91442,0.00948377,0.00948377,0.00948377
24,1110.02,0.80819,0.19333,0.18041,0.55391,0.99573,0.96042,0.88932,0.9674,0.82494,0.00671,0.0072,0.00054,0.00053,0.64724,0.06596,0.01025,0.46286,0.89782,0.00943671,0.00943671,0.00943671
25,1153.99,0.79158,0.19142,0.17092,0.54994,0.99152,0.95006,0.89484,0.96188,0.81911,0.00472,0.00657,0.00032,0.00029,0.64952,0.05724,0.00786,0.48865,0.90559,0.00938772,0.00938772,0.00938772
26,1197.75,0.79382,0.21714,0.15447,0.54648,0.99174,0.94733,0.90614,0.96894,0.82941,0.00572,0.0072,0.00052,0.00049,0.62734,0.06001,0.01387,0.45667,0.89657,0.00933683,0.00933683,0.00933683
27,1242.23,0.78129,0.19413,0.16263,0.53764,0.98647,0.94817,0.89913,0.96787,0.84021,0.00588,0.00763,0.00046,0.00044,0.5986,0.05521,0.01157,0.4566,0.88713,0.00928405,0.00928405,0.00928405
28,1286.26,0.77298,0.18259,0.16045,0.53224,0.98354,0.95482,0.90001,0.9712,0.84006,0.00533,0.0072,0.0005,0.00047,0.59716,0.03743,0.00941,0.44889,0.88709,0.00922942,0.00922942,0.00922942
29,1330.18,0.77414,0.1896,0.15046,0.53522,0.98435,0.95671,0.89915,0.97073,0.85094,0.00715,0.00742,0.00055,0.00053,0.57415,0.08424,0.01117,0.43466,0.87965,0.00917296,0.00917296,0.00917296
30,1374.71,0.76287,0.18882,0.17384,0.52676,0.98037,0.95105,0.90614,0.97148,0.84138,0.00671,0.00742,0.00073,0.00069,0.59876,0.07436,0.00843,0.43779,0.88539,0.00911469,0.00911469,0.00911469
31,1419.56,0.7603,0.19177,0.13419,0.52297,0.97914,0.95313,0.90551,0.96929,0.82458,0.00651,0.0072,0.00045,0.00042,0.641,0.06199,0.00766,0.45052,0.88779,0.00905463,0.00905463,0.00905463
32,1464.71,0.74917,0.17218,0.16047,0.5137,0.97306,0.95618,0.9061,0.97075,0.84679,0.00535,0.00699,0.00062,0.00059,0.58153,0.05596,0.00922,0.43,0.87783,0.00899282,0.00899282,0.00899282
33,1508.94,0.74578,0.1692,0.14522,0.51691,0.97463,0.94363,0.91716,0.97388,0.8437,0.00605,0.00805,0.00065,0.00061,0.59384,0.04311,0.01249,0.42487,0.88016,0.00892928,0.00892928,0.00892928
34,1552.89,0.74458,0.17815,0.13621,0.51346,0.97344,0.9483,0.91398,0.972,0.85224,0.00569,0.00699,0.00053,0.00049,0.56954,0.04621,0.00891,0.4198,0.8774,0.00886404,0.00886404,0.00886404
35,1597.1,0.73307,0.17406,0.1335,0.50611,0.97132,0.95795,0.90784,0.97281,0.85671,0.00599,0.00699,0.00073,0.0007,0.56042,0.03548,0.00772,0.4124,0.87336,0.00879713,0.00879713,0.00879713
36,1641.33,0.72858,0.16827,0.14312,0.50436,0.96912,0.9437,0.91864,0.97274,0.85658,0.00597,0.00763,0.00063,0.00058,0.55809,0.04807,0.00745,0.41283,0.87487,0.00872857,0.00872857,0.00872857
37,1685.32,0.72816,0.15538,0.13502,0.49991,0.96578,0.94838,0.91467,0.97377,0.85456,0.00617,0.00763,0.00063,0.00061,0.56076,0.03733,0.00866,0.4094,0.87378,0.00865839,0.00865839,0.00865839
38,1729.49,0.72134,0.16444,0.13593,0.49574,0.9646,0.95691,0.91102,0.97268,0.86081,0.00568,0.00763,0.00062,0.00058,0.55084,0.05618,0.01035,0.40874,0.87142,0.00858664,0.00858664,0.00858664
39,1773.54,0.72032,0.15329,0.14108,0.50744,0.96645,0.95269,0.90975,0.97441,0.86291,0.00627,0.00742,0.00062,0.0006,0.5454,0.03256,0.01004,0.40316,0.86768,0.00851333,0.00851333,0.00851333
40,1817.6,0.7133,0.15327,0.13807,0.49173,0.96056,0.96567,0.89981,0.97173,0.86257,0.00627,0.00699,0.00062,0.0006,0.53879,0.03311,0.01145,0.40546,0.86701,0.00843851,0.00843851,0.00843851
41,1861.86,0.71656,0.15848,0.15351,0.49724,0.96463,0.94851,0.91708,0.97515,0.8649,0.00571,0.00699,0.00068,0.00065,0.54187,0.03406,0.01013,0.40069,0.86773,0.0083622,0.0083622,0.0083622
42,1905.81,0.71013,0.16332,0.12405,0.49294,0.96098,0.94847,0.91843,0.97378,0.8556,0.00587,0.0072,0.00065,0.00063,0.57016,0.03191,0.00554,0.40317,0.87306,0.00828443,0.00828443,0.00828443
43,1950.1,0.711,0.15377,0.13067,0.49435,0.96122,0.94789,0.91719,0.97417,0.86576,0.00608,0.00763,0.00068,0.00066,0.53429,0.03883,0.01131,0.39951,0.86317,0.00820525,0.00820525,0.00820525
44,1994.19,0.70781,0.15372,0.14438,0.49098,0.95944,0.95516,0.91154,0.97379,0.86522,0.00635,0.0072,0.00064,0.00062,0.53725,0.04019,0.00725,0.39657,0.86738,0.00812468,0.00812468,0.00812468
45,2038.22,0.69769,0.15839,0.12521,0.48499,0.95811,0.94298,0.92712,0.97471,0.86299,0.00607,0.00784,0.00065,0.00063,0.54412,0.03596,0.00737,0.39199,0.86788,0.00804277,0.00804277,0.00804277
46,2082.38,0.69746,0.16912,0.13019,0.48168,0.95688,0.94782,0.92267,0.97677,0.86387,0.00605,0.0072,0.00079,0.00076,0.5488,0.04578,0.00639,0.39297,0.86994,0.00795954,0.00795954,0.00795954
47,2126.23,0.68851,0.14532,0.12007,0.47689,0.955,0.95527,0.91406,0.97513,0.86761,0.00555,0.00678,0.00077,0.00073,0.53687,0.05572,0.01577,0.38586,0.86392,0.00787503,0.00787503,0.00787503
48,2170.4,0.68558,0.1394,0.13498,0.47379,0.95153,0.95693,0.91504,0.97534,0.86733,0.00633,0.0072,0.00075,0.00069,0.53253,0.04222,0.011,0.38678,0.8628,0.00778929,0.00778929,0.00778929
49,2214.23,0.68865,0.13044,0.10514,0.47716,0.95464,0.95108,0.91859,0.97557,0.86877,0.00592,0.0072,0.00077,0.00074,0.52849,0.03257,0.0099,0.38476,0.86071,0.00770234,0.00770234,0.00770234
50,2258.14,0.68373,0.14168,0.11767,0.47477,0.9536,0.94507,0.92352,0.97619,0.87056,0.00643,0.00742,0.00067,0.00065,0.52764,0.02322,0.00532,0.38046,0.86062,0.00761423,0.00761423,0.00761423
51,2302.37,0.67625,0.13932,0.10695,0.4708,0.949,0.95271,0.91886,0.97812,0.87272,0.00623,0.00742,0.00069,0.00066,0.52014,0.03883,0.01053,0.37605,0.85955,0.007525,0.007525,0.007525
52,2346.21,0.67672,0.13697,0.11219,0.46716,0.94872,0.95182,0.9208,0.97683,0.87567,0.00597,0.00742,0.00069,0.00066,0.51124,0.0402,0.01099,0.37302,0.8577,0.00743468,0.00743468,0.00743468
53,2390.23,0.66662,0.1361,0.12643,0.46246,0.94488,0.94868,0.9242,0.97747,0.87624,0.00587,0.00699,0.00063,0.0006,0.50979,0.04322,0.01691,0.37293,0.85705,0.00734332,0.00734332,0.00734332
54,2434.52,0.67274,0.13176,0.10845,0.46406,0.94755,0.95606,0.92205,0.97778,0.87669,0.00564,0.00699,0.00072,0.00069,0.51214,0.04575,0.01395,0.37282,0.85705,0.00725094,0.00725094,0.00725094
55,2478.81,0.66519,0.12693,0.11354,0.45841,0.94316,0.95896,0.91587,0.97858,0.87615,0.00618,0.00763,0.00069,0.00067,0.50863,0.03102,0.00681,0.36928,0.85567,0.00715761,0.00715761,0.00715761
56,2522.8,0.6676,0.12336,0.11193,0.46177,0.94459,0.95788,0.92023,0.97852,0.87861,0.00566,0.00742,0.00073,0.00071,0.5038,0.03304,0.00722,0.36956,0.85465,0.00706335,0.00706335,0.00706335
57,2566.69,0.6557,0.12996,0.11227,0.45235,0.94027,0.95399,0.92225,0.97699,0.87771,0.00617,0.0072,0.0008,0.00077,0.50612,0.03241,0.00859,0.3707,0.8531,0.0069682,0.0069682,0.0069682
58,2610.64,0.65856,0.12865,0.08794,0.45507,0.94249,0.96015,0.9161,0.97677,0.87978,0.00543,0.00678,0.00082,0.00079,0.49934,0.04915,0.00913,0.36687,0.85265,0.00687222,0.00687222,0.00687222
59,2654.6,0.65439,0.12078,0.10651,0.45205,0.94156,0.95316,0.92685,0.97714,0.88006,0.00593,0.00678,0.00081,0.00076,0.50091,0.0416,0.00874,0.36368,0.85363,0.00677543,0.00677543,0.00677543
60,2698.48,0.65208,0.11742,0.1085,0.45192,0.93946,0.95604,0.92479,0.97778,0.88102,0.00643,0.0072,0.00082,0.00078,0.50142,0.02686,0.00573,0.3601,0.85242,0.00667789,0.00667789,0.00667789
61,2742.42,0.64989,0.12126,0.09602,0.44842,0.94024,0.95061,0.93008,0.97723,0.88129,0.00638,0.00699,0.0008,0.00077,0.49925,0.03412,0.00596,0.36019,0.85224,0.00657963,0.00657963,0.00657963
62,2786.39,0.64976,0.11578,0.09871,0.44636,0.93874,0.94637,0.93178,0.97804,0.88328,0.00644,0.00699,0.00084,0.00082,0.49776,0.02894,0.00446,0.35825,0.85215,0.00648071,0.00648071,0.00648071
63,2830.26,0.64469,0.10742,0.09233,0.44431,0.9365,0.95096,0.93257,0.97916,0.88256,0.00637,0.00763,0.00085,0.00082,0.4991,0.02662,0.00412,0.35829,0.8522,0.00638115,0.00638115,0.00638115
64,2874.23,0.64323,0.11314,0.10859,0.4426,0.93603,0.9542,0.9314,0.98026,0.8812,0.00652,0.00784,0.00083,0.00081,0.50319,0.0271,0.00391,0.35661,0.85161,0.00628101,0.00628101,0.00628101
65,2918.16,0.64027,0.11685,0.11647,0.44382,0.93717,0.95319,0.93114,0.97931,0.87938,0.00621,0.00763,0.00082,0.00081,0.51046,0.03228,0.00553,0.35908,0.85289,0.00618034,0.00618034,0.00618034
66,2962,0.63846,0.11942,0.09445,0.44031,0.93479,0.95374,0.93093,0.98015,0.88115,0.00668,0.00749,0.00088,0.00085,0.50658,0.03053,0.0042,0.35524,0.85339,0.00607916,0.00607916,0.00607916
67,3005.92,0.63305,0.11898,0.09892,0.43586,0.93254,0.9529,0.93305,0.97951,0.88254,0.00675,0.00763,0.00086,0.00083,0.50188,0.02654,0.00409,0.35509,0.8522,0.00597754,0.00597754,0.00597754
68,3049.82,0.63797,0.11142,0.10796,0.43712,0.93626,0.95124,0.93284,0.98086,0.8827,0.00665,0.00763,0.00083,0.00079,0.50058,0.02549,0.00391,0.35442,0.85246,0.00587551,0.00587551,0.00587551
69,3093.81,0.63264,0.10526,0.08998,0.4364,0.93178,0.95263,0.93312,0.98022,0.88274,0.00659,0.00763,0.00083,0.0008,0.50205,0.02641,0.00435,0.35114,0.85368,0.00577311,0.00577311,0.00577311
70,3137.68,0.62985,0.1047,0.09693,0.4314,0.93016,0.95378,0.93118,0.9803,0.88302,0.00651,0.00742,0.00084,0.0008,0.49948,0.03092,0.00479,0.34954,0.85375,0.0056704,0.0056704,0.0056704
71,3181.62,0.62555,0.10377,0.09685,0.42681,0.93076,0.95581,0.93029,0.98077,0.8851,0.00607,0.00699,0.00088,0.00085,0.49678,0.0315,0.00527,0.34813,0.85346,0.00556742,0.00556742,0.00556742
72,3225.57,0.62592,0.10055,0.09959,0.43173,0.93087,0.95671,0.92903,0.98023,0.88424,0.00667,0.00699,0.00088,0.00085,0.49956,0.03089,0.00488,0.34744,0.85343,0.00546421,0.00546421,0.00546421
73,3269.44,0.62438,0.10792,0.09538,0.42812,0.93043,0.95619,0.93051,0.98031,0.88406,0.00669,0.00699,0.00087,0.00085,0.49674,0.02648,0.00502,0.34598,0.85174,0.00536081,0.00536081,0.00536081
74,3313.38,0.62133,0.09884,0.08756,0.42429,0.92993,0.9562,0.92978,0.97948,0.88514,0.00648,0.00699,0.00085,0.00083,0.4906,0.02758,0.00571,0.34621,0.85017,0.00525728,0.00525728,0.00525728
75,3357.26,0.6187,0.09744,0.08912,0.42226,0.92761,0.95629,0.92945,0.9799,0.88556,0.00594,0.00742,0.00087,0.00085,0.49027,0.02746,0.00602,0.34421,0.84936,0.00515366,0.00515366,0.00515366
76,3401.13,0.61892,0.10681,0.08865,0.42687,0.92794,0.95638,0.92914,0.9799,0.88593,0.00592,0.00742,0.00088,0.00085,0.49004,0.02626,0.00591,0.34408,0.84902,0.00505,0.00505,0.00505
77,3445.04,0.61734,0.10243,0.09641,0.42035,0.92524,0.95579,0.92976,0.97955,0.88605,0.00572,0.0072,0.00089,0.00086,0.48903,0.02951,0.00601,0.34323,0.84902,0.00494634,0.00494634,0.00494634
78,3488.82,0.61496,0.10148,0.08913,0.42067,0.92594,0.95688,0.92924,0.98033,0.88633,0.00596,0.00763,0.00089,0.00085,0.48662,0.02922,0.006,0.34239,0.84856,0.00484272,0.00484272,0.00484272
79,3532.6,0.60891,0.09103,0.07625,0.41815,0.92555,0.95541,0.93062,0.9804,0.88622,0.00587,0.00763,0.00089,0.00086,0.48684,0.03206,0.00608,0.34198,0.84873,0.00473919,0.00473919,0.00473919
80,3576.49,0.60735,0.10337,0.09425,0.41655,0.92544,0.95615,0.93136,0.97973,0.88676,0.00585,0.00763,0.00089,0.00087,0.48555,0.03928,0.00597,0.34142,0.84843,0.00463579,0.00463579,0.00463579
81,3620.31,0.60338,0.08583,0.07758,0.41284,0.92128,0.95737,0.93258,0.9805,0.88828,0.00587,0.00763,0.0009,0.00088,0.48346,0.04047,0.00615,0.34076,0.84813,0.00453258,0.00453258,0.00453258
82,3664.29,0.60635,0.09403,0.08069,0.41405,0.9232,0.95643,0.9322,0.98004,0.888,0.00605,0.00784,0.00089,0.00088,0.48306,0.04221,0.00663,0.33996,0.84755,0.0044296,0.0044296,0.0044296
83,3708.17,0.5998,0.08909,0.08508,0.40999,0.92234,0.95532,0.93317,0.98144,0.88857,0.00619,0.00802,0.00089,0.00088,0.48185,0.04285,0.00674,0.33874,0.84712,0.00432689,0.00432689,0.00432689
84,3752.02,0.59636,0.0888,0.09283,0.40842,0.92116,0.95575,0.9336,0.98149,0.88922,0.00597,0.00763,0.00089,0.00087,0.4805,0.04517,0.00711,0.33852,0.84698,0.00422449,0.00422449,0.00422449
85,3796.02,0.59587,0.08593,0.08294,0.40698,0.92131,0.95729,0.93074,0.98151,0.88877,0.00595,0.00763,0.0009,0.00086,0.48005,0.04286,0.00722,0.33843,0.84686,0.00412246,0.00412246,0.00412246
86,3839.85,0.59915,0.07994,0.07256,0.40857,0.92124,0.95787,0.93072,0.98184,0.88954,0.00605,0.00763,0.00091,0.00088,0.47996,0.04109,0.00704,0.33785,0.84683,0.00402084,0.00402084,0.00402084
87,3884.95,0.59747,0.07949,0.08347,0.4082,0.92184,0.95552,0.93294,0.98154,0.88959,0.00606,0.00763,0.00092,0.00089,0.47993,0.04493,0.00697,0.33731,0.84678,0.00391966,0.00391966,0.00391966
88,3928.95,0.59507,0.08705,0.07552,0.40705,0.92056,0.95534,0.93368,0.98155,0.8897,0.00607,0.00763,0.00093,0.00088,0.48055,0.04468,0.00696,0.33669,0.8472,0.00381899,0.00381899,0.00381899
89,3972.81,0.58999,0.08572,0.07721,0.40265,0.91877,0.95413,0.93432,0.98156,0.89045,0.00607,0.00763,0.00095,0.0009,0.48046,0.04243,0.00735,0.33572,0.8471,0.00371885,0.00371885,0.00371885
90,4016.8,0.58345,0.08297,0.0737,0.39703,0.91591,0.95537,0.93431,0.98192,0.89153,0.00609,0.00763,0.00096,0.00092,0.47961,0.04114,0.00723,0.3352,0.8468,0.00361929,0.00361929,0.00361929
91,4060.76,0.58676,0.08191,0.07082,0.40033,0.91763,0.95582,0.93495,0.98216,0.8912,0.00609,0.00763,0.00097,0.00093,0.47957,0.04079,0.00731,0.33495,0.84638,0.00352037,0.00352037,0.00352037
92,4104.73,0.58567,0.08177,0.0675,0.39823,0.91898,0.95543,0.93549,0.98232,0.89104,0.00594,0.00742,0.00098,0.00092,0.47994,0.04115,0.00761,0.33441,0.84624,0.00342211,0.00342211,0.00342211
93,4148.69,0.57748,0.07769,0.06343,0.39321,0.91396,0.95661,0.93416,0.98227,0.89113,0.00585,0.00742,0.00099,0.00094,0.48003,0.04183,0.00769,0.33426,0.8461,0.00332457,0.00332457,0.00332457
94,4192.52,0.57797,0.07928,0.06577,0.39485,0.91286,0.9562,0.93424,0.9823,0.89094,0.00586,0.00742,0.00099,0.00095,0.48023,0.04303,0.0078,0.33392,0.84589,0.00322778,0.00322778,0.00322778
95,4236.41,0.57903,0.07213,0.06917,0.39257,0.91422,0.9566,0.93387,0.98228,0.89116,0.00603,0.00742,0.001,0.00096,0.47975,0.04388,0.00802,0.33355,0.84569,0.0031318,0.0031318,0.0031318
96,4280.41,0.57935,0.08086,0.07128,0.39601,0.91548,0.95325,0.93739,0.98227,0.89115,0.00596,0.00742,0.001,0.00095,0.47976,0.04374,0.00806,0.33337,0.84545,0.00303665,0.00303665,0.00303665
97,4324.28,0.57296,0.07409,0.0722,0.38977,0.91258,0.95407,0.93736,0.98203,0.8913,0.006,0.00742,0.001,0.00095,0.4796,0.04396,0.00822,0.33334,0.8453,0.00294239,0.00294239,0.00294239
98,4368.23,0.56831,0.07168,0.05912,0.38764,0.91064,0.95447,0.93714,0.98203,0.8916,0.00622,0.00763,0.00101,0.00097,0.47941,0.04594,0.0084,0.3332,0.84522,0.00284906,0.00284906,0.00284906
99,4412.03,0.56873,0.07302,0.0685,0.38788,0.91177,0.95464,0.93647,0.98211,0.89163,0.00638,0.00763,0.00101,0.00097,0.47916,0.04508,0.00816,0.33289,0.84502,0.00275668,0.00275668,0.00275668
100,4455.92,0.56641,0.0695,0.06439,0.38467,0.91014,0.95527,0.93708,0.98197,0.89173,0.00643,0.00784,0.00101,0.00096,0.47859,0.0457,0.00826,0.33245,0.84502,0.00266532,0.00266532,0.00266532
101,4499.81,0.56375,0.07396,0.06965,0.38207,0.90862,0.95772,0.93572,0.98205,0.89191,0.00655,0.00784,0.00101,0.00096,0.47791,0.04561,0.00831,0.33202,0.84476,0.002575,0.002575,0.002575
102,4543.57,0.56447,0.06901,0.06613,0.38447,0.90957,0.95773,0.93599,0.98181,0.89233,0.00654,0.00784,0.00102,0.00097,0.47753,0.04508,0.00832,0.33181,0.84461,0.00248577,0.00248577,0.00248577
103,4587.35,0.56573,0.0714,0.06234,0.38581,0.91078,0.95726,0.93644,0.98238,0.89294,0.00675,0.00805,0.00102,0.00097,0.47759,0.04516,0.0084,0.33158,0.84458,0.00239766,0.00239766,0.00239766
104,4631.31,0.55961,0.06529,0.06387,0.38097,0.90839,0.95655,0.9376,0.98234,0.89284,0.00659,0.00805,0.00102,0.00098,0.47724,0.04481,0.0084,0.33133,0.84431,0.00231071,0.00231071,0.00231071
105,4675.14,0.5603,0.06997,0.07527,0.38099,0.90766,0.95659,0.93845,0.9825,0.89278,0.00659,0.00805,0.00103,0.00098,0.47694,0.04458,0.00855,0.33122,0.84403,0.00222497,0.00222497,0.00222497
106,4719.09,0.55948,0.0638,0.0642,0.38029,0.9076,0.95302,0.94004,0.98251,0.89303,0.0066,0.00805,0.00103,0.00099,0.47697,0.04443,0.00859,0.33103,0.84383,0.00214046,0.00214046,0.00214046
107,4762.89,0.55455,0.0666,0.06483,0.37588,0.90621,0.95635,0.93729,0.9823,0.894,0.0066,0.00805,0.00106,0.00099,0.47675,0.04474,0.00908,0.33084,0.84373,0.00205723,0.00205723,0.00205723
108,4806.68,0.56213,0.06327,0.05728,0.38322,0.90996,0.95676,0.9376,0.98249,0.8939,0.00668,0.00805,0.00106,0.00099,0.47612,0.04462,0.00918,0.33056,0.8435,0.00197532,0.00197532,0.00197532
109,4850.54,0.54991,0.06207,0.05682,0.37448,0.90397,0.96072,0.9339,0.98227,0.894,0.00668,0.00805,0.00106,0.00099,0.47608,0.04442,0.00932,0.33051,0.84337,0.00189475,0.00189475,0.00189475
110,4894.28,0.54407,0.06041,0.05987,0.37021,0.90335,0.96092,0.93326,0.98236,0.89422,0.00687,0.00826,0.00106,0.00099,0.47557,0.04485,0.0095,0.33021,0.84319,0.00181557,0.00181557,0.00181557
111,4938.09,0.54709,0.0613,0.05632,0.36979,0.90372,0.96029,0.93347,0.98209,0.8943,0.00687,0.00826,0.00107,0.00099,0.47494,0.04516,0.00972,0.3297,0.84305,0.0017378,0.0017378,0.0017378
112,4981.95,0.55042,0.05689,0.05652,0.37192,0.90544,0.95987,0.93369,0.98225,0.89438,0.00688,0.00826,0.00107,0.00099,0.47423,0.04583,0.01019,0.32931,0.84285,0.00166149,0.00166149,0.00166149
113,5025.78,0.55046,0.05932,0.05043,0.37181,0.90489,0.95924,0.93369,0.98218,0.89444,0.0069,0.00826,0.00107,0.001,0.4738,0.04568,0.01,0.32905,0.84268,0.00158667,0.00158667,0.00158667
114,5069.76,0.54381,0.05812,0.05554,0.36762,0.90273,0.95707,0.93529,0.98222,0.89484,0.00691,0.00826,0.00108,0.00101,0.47309,0.04624,0.00978,0.32888,0.84248,0.00151336,0.00151336,0.00151336
115,5113.56,0.54491,0.06076,0.04829,0.3694,0.90463,0.9575,0.93555,0.98215,0.89505,0.00672,0.00805,0.00108,0.00101,0.47262,0.04619,0.00978,0.32865,0.84236,0.00144161,0.00144161,0.00144161
116,5157.26,0.53845,0.05917,0.06388,0.36489,0.90113,0.95692,0.93559,0.98212,0.89489,0.00671,0.00805,0.00108,0.00101,0.47236,0.04612,0.01038,0.32839,0.84226,0.00137143,0.00137143,0.00137143
117,5201.09,0.53997,0.05811,0.05096,0.36622,0.90171,0.95731,0.93592,0.98219,0.89474,0.00691,0.00826,0.00108,0.00101,0.47187,0.04633,0.01045,0.32816,0.84209,0.00130287,0.00130287,0.00130287
118,5244.88,0.54226,0.05771,0.057,0.36625,0.90359,0.95685,0.93623,0.98223,0.89505,0.00671,0.00805,0.00108,0.00101,0.4715,0.04657,0.01054,0.32815,0.84198,0.00123596,0.00123596,0.00123596
